region,year_month,streams,af_danceability,af_energy,af_key,af_loudness,af_speechiness,af_acousticness,af_valence,af_tempo
Austria,201902,42903024.0,0.7059401785714285,0.6651475,5.6744642857142855,-6.114869642857142,0.13599675,0.22502267892857142,0.47245096428571426,118.8989217857143
Austria,201903,52366207.0,0.708083870967742,0.6668474677419355,5.805322580645162,-6.108409193548387,0.1465494193548387,0.23724671332258063,0.49335358064516127,117.74058064516129
Austria,201904,50179528.0,0.7037825,0.6510504166666667,5.811166666666667,-6.417112500000001,0.15712296666666667,0.24659337625,0.5074606166666666,119.02494433333332
Austria,201905,49750736.0,0.696679625746088,0.6734478141635748,5.925794482981126,-6.1688770769478944,0.15441238909501534,0.22783869840296822,0.51809832231005,120.99103645749315
Austria,201906,52219482.0,0.7026076666666666,0.6851548333333334,5.626166666666666,-5.974020833333333,0.13820975,0.21762601396666667,0.51535805,118.57347283333333
Austria,201907,52947537.0,0.7064185483870968,0.6720029032258064,5.542580645161291,-6.120743064516129,0.14069409677419356,0.22088739148387096,0.5228345967741935,118.2421464516129
Austria,201908,48565488.0,0.7082427419354838,0.6641572580645161,5.604193548387097,-6.189821129032259,0.14135145161290322,0.22385978241935484,0.5190087580645161,119.19171919354838
Austria,201909,50633827.0,0.709965,0.6507966666666667,5.519333333333333,-6.167036499999999,0.15042995,0.23055907853333335,0.5048227666666667,122.54533916666668
Austria,201910,54775575.0,0.7083764516129033,0.6602935483870968,5.614354838709677,-6.023852096774194,0.14683396774193547,0.2426419237096774,0.5049763387096775,122.41767774193548
Austria,201911,51799039.0,0.7012353333333333,0.6507088333333334,5.618666666666667,-6.3924225,0.13246688333333334,0.2548240176666667,0.5086929833333333,122.713744
Austria,201912,63107561.0,0.6701127419354838,0.6213893580645161,5.229516129032258,-6.8478329032258065,0.1166425,0.2893757011935484,0.5264143387096775,123.23724580645161
Belgium,201801,45044276.0,0.6936043689320389,0.65737928802589,5.183009708737864,-6.002625404530744,0.10398315533980583,0.21198609498381876,0.48450051779935277,119.6480074433657
Belgium,201802,42643089.0,0.7016175,0.6611505357142857,5.010178571428572,-6.057448571428571,0.11760301785714286,0.1978275026785714,0.48153533928571435,120.58096464285714
Belgium,201803,49492764.0,0.7007854838709677,0.6598767741935484,5.222741935483871,-6.045748064516129,0.11505972580645162,0.20249391790322582,0.4885815322580645,119.09274822580645
Belgium,201804,49507599.0,0.6940365000000001,0.6721068333333333,5.385166666666667,-5.856379166666667,0.11000425,0.19491514448333333,0.49699156666666666,119.09059783333332
Belgium,201805,52179495.0,0.6845920967741935,0.6642312580645161,5.148064516129033,-5.777442258064516,0.09954520967741935,0.20154155225806453,0.5014730806451613,117.52000564516129
Belgium,201806,56049846.0,0.6878265,0.6473545833333333,5.259166666666666,-6.099721499999999,0.11298776666666667,0.21725711253333335,0.4843190666666667,117.75595466666667
Belgium,201807,54223974.0,0.6882270967741935,0.6528559677419354,5.325806451612904,-6.1416054838709675,0.10630161290322582,0.21531037032258063,0.47898162903225805,117.2856514516129
Belgium,201808,55953770.0,0.6816437096774193,0.6620579032258065,5.383387096774194,-6.025029838709677,0.09887640322580644,0.21730021658064516,0.4779583064516129,117.70342838709678
Belgium,201809,54238796.0,0.69101,0.6562621666666666,5.279166666666667,-6.126940666666667,0.1115864,0.22470367600000002,0.47053763333333337,118.2860675
Belgium,201810,58609636.0,0.6880941935483871,0.6465062903225807,5.219032258064516,-6.273043548387097,0.1113746935483871,0.24226333870967742,0.4587003870967742,118.14248580645162
Belgium,201811,55615040.0,0.6794638333333333,0.6342088333333333,5.228166666666667,-6.4249555,0.10733061666666667,0.24493578091666665,0.45353506666666665,118.19110350000001
Belgium,201812,67755169.0,0.6524204838709677,0.6043063919354839,5.255,-7.0343072580645165,0.1028025,0.29990465637096775,0.48065212903225807,118.69023193548387
Belgium,201901,56772638.0,0.6840375806451614,0.636328064516129,5.391774193548387,-6.326220967741936,0.1088641935483871,0.24487786362903227,0.465090564516129,118.3228172580645
Belgium,201902,56551571.0,0.6851794642857143,0.63866375,5.395,-6.272223571428571,0.10471260714285713,0.24427961767857143,0.45911378571428574,118.07540017857144
Belgium,201903,66520175.0,0.6867325806451613,0.6380835967741936,5.577419354838709,-6.333844516129033,0.10783941935483872,0.2591919781612903,0.4680000806451613,117.65208258064516
Belgium,201904,69320712.0,0.6939498333333333,0.62874915,5.596,-6.7464181666666665,0.11921191666666665,0.2747150047833333,0.45892014999999997,117.65104483333333
Belgium,201905,69641743.0,0.6837322580645162,0.637651629032258,5.535,-6.54662,0.11099854838709677,0.26015084770967745,0.4711765322580645,118.00184983870969
Belgium,201906,70859904.0,0.6933233333333333,0.6362948333333334,5.424333333333333,-6.526859166666666,0.11891695000000001,0.27814873996666667,0.4802493666666667,118.32513416666667
Belgium,201907,69523930.0,0.6902645161290323,0.6523701612903227,5.250967741935484,-6.278395967741935,0.1063613870967742,0.25081651732258065,0.4977355161290323,118.19965709677419
Belgium,201908,68444921.0,0.6867891612903226,0.6511412096774194,5.059354838709678,-6.3415303225806445,0.11121767741935484,0.2648658605967742,0.5041698548387097,118.4777570967742
Belgium,201909,66101236.0,0.6877976666666666,0.6474903333333334,5.203333333333333,-6.176130666666666,0.11885496666666667,0.2710516841666667,0.4963621166666667,120.414916
Belgium,201910,73466377.0,0.6795912903225807,0.6387259677419355,5.313548387096774,-6.320282096774194,0.12371553225806452,0.2842067130645161,0.48859503225806455,119.22837661290323
Belgium,201911,70532797.0,0.6808716666666667,0.623181,5.6015,-6.658045666666666,0.11337838333333333,0.28806746575,0.48634816666666664,119.6071005
Belgium,201912,85592533.0,0.6623556451612903,0.6012401129032259,5.575483870967742,-7.135607096774194,0.10217740322580646,0.32447899701612903,0.5067766935483871,120.82628725806453
Canada,201801,280646042.0,0.7121891540834551,0.6236812794284787,5.169832765059263,-6.185203604481247,0.12215106348433187,0.17168715944146778,0.452930508199383,121.18362786166585
Canada,201802,265770105.0,0.7077742857142857,0.62192375,5.091428571428572,-6.30961375,0.12311846428571428,0.17308585196428572,0.4530871964285715,120.71391625
Canada,201803,307239171.0,0.7035572580645162,0.6227479032258064,5.383709677419355,-6.315037419354839,0.12439850000000001,0.17796188177419356,0.4609748548387097,121.1990220967742
Canada,201804,326889034.0,0.7073808333333333,0.630748,5.621666666666667,-6.216271333333333,0.12958245,0.181006885,0.4571094,122.366118
Canada,201805,332601469.0,0.704999193548387,0.6372782258064517,5.346129032258064,-6.074326129032258,0.12803598387096773,0.18802549467741936,0.44526004838709676,122.4541979032258
Canada,201806,344112621.0,0.6999086666666667,0.6334945833333334,5.177833333333333,-6.100301166666667,0.13502618333333333,0.20309264586666667,0.44868498333333334,123.60558283333333
Canada,201807,352117653.0,0.701368064516129,0.6244359677419355,5.129677419354839,-6.392978870967742,0.13685,0.19894259370967743,0.4354044677419355,124.36243854838709
Canada,201808,324408692.0,0.7014417741935485,0.6284572580645161,5.2458064516129035,-6.166477903225807,0.12385383870967742,0.19954986870967742,0.4327794032258065,124.21066225806452
Canada,201809,326838324.0,0.7106009999999999,0.6282261666666666,5.270333333333333,-6.2307570000000005,0.1392861833333333,0.20759432133333333,0.43754255,123.156029
Canada,201810,331972690.0,0.7099366129032258,0.630873064516129,5.257096774193548,-6.139461612903225,0.13854195161290322,0.20358484666129034,0.4409464677419355,122.65195693548388
Canada,201811,318200318.0,0.7046256666666667,0.6108208333333334,5.345166666666667,-6.499675666666666,0.12908693333333335,0.22011580783666668,0.44409276666666664,122.96916233333334
Canada,201812,372272759.0,0.6708445161290323,0.5689724774193549,5.182096774193548,-7.359230967741936,0.1124354677419355,0.3010752108064516,0.4792266451612903,120.70077290322581
Canada,201901,331466382.0,0.7111482258064515,0.6039950000000001,5.355161290322581,-6.482045322580644,0.1232478064516129,0.21668225967741936,0.441246935483871,121.70621177419355
Canada,201902,318428675.0,0.7103717857142857,0.6023642857142858,5.33875,-6.555826785714285,0.12821283928571428,0.22529708535714285,0.4405491071428571,121.28710500000001
Canada,201903,333652025.0,0.7101906451612903,0.6014340806451614,5.450967741935484,-6.4856327419354844,0.13373946774193549,0.22674740822580644,0.4377718548387097,119.22173306451613
Canada,201904,332519184.0,0.707312,0.5920175,5.3135,-6.807208833333333,0.14188296666666667,0.24084408333333332,0.44497808333333333,118.97476
Canada,201905,339947114.0,0.7080577419354838,0.6061216451612903,5.481612903225806,-6.5583353225806444,0.14204559677419354,0.2261963735483871,0.4650145,119.31938951612902
Canada,201906,341985498.0,0.7127133333333333,0.6201156666666666,5.358666666666666,-6.364040500000001,0.12751996666666668,0.21726847033333335,0.48540900000000003,119.51920716666667
Canada,201907,367859243.0,0.7105179032258064,0.6307408064516129,5.209193548387097,-6.229325806451613,0.12248553225806452,0.21026529467741936,0.49540429032258065,117.63737903225807
Canada,201908,340311355.0,0.7026831935483872,0.6149834838709678,5.315645161290322,-6.516587258064516,0.12842016129032258,0.22035805935483874,0.49453364516129034,118.6497964516129
Canada,201909,349519323.0,0.7076635,0.613686,5.265333333333333,-6.2912,0.13141973333333334,0.22440809958333333,0.4902865166666666,120.233013
Canada,201910,355227854.0,0.7029369354838709,0.6083700000000001,5.394838709677419,-6.22382629032258,0.13261670967741937,0.23421391903225805,0.4869722258064516,119.65471661290323
Canada,201911,329035174.0,0.6831351666666666,0.5938969000000001,5.4775,-6.557764000000001,0.12874911666666666,0.2621834333333333,0.4896556666666667,119.62572266666668
Canada,201912,413931656.0,0.6552443548387097,0.5685025483870968,5.368548387096774,-7.296893870967741,0.10867725806451613,0.3150616958064516,0.5042014193548388,120.34838758064517
Czech Republic,201801,19125673.0,0.6672396894711304,0.670472424389455,5.235160925117257,-5.887933527413877,0.09718707747048358,0.1588893936438622,0.46577135694646615,120.31153000161733
Czech Republic,201802,17256559.0,0.6640498214285715,0.6749782142857144,5.1848214285714285,-5.833351071428571,0.09266269642857143,0.15187837189285713,0.46942139285714285,120.5171182142857
Czech Republic,201803,20288781.0,0.6615287096774194,0.6743490322580645,5.291129032258064,-5.961138225806452,0.09367891935483871,0.15954169072580646,0.46539601612903225,119.79806500000001
Czech Republic,201804,20289001.0,0.6568086666666666,0.6821809833333333,5.5713333333333335,-5.8879915,0.09689681666666666,0.16715082811666668,0.4715275333333333,119.9645965
Czech Republic,201805,20660473.0,0.6596608064516128,0.6707865967741936,5.4470967741935485,-6.061194032258064,0.10287400000000001,0.1759807158064516,0.4710222903225807,120.33884806451613
Czech Republic,201806,20485627.0,0.6607295,0.6672214666666667,5.5088333333333335,-6.062621333333333,0.10459793333333332,0.1828867298,0.47206526666666665,119.56667999999999
Czech Republic,201807,20669008.0,0.6629301612903227,0.6733517741935484,5.441129032258065,-6.015190483870967,0.10096517741935485,0.1837147329032258,0.4679063709677419,119.47388161290323
Czech Republic,201808,21614330.0,0.6515440322580645,0.6784254838709678,5.5603225806451615,-5.955816774193548,0.09993508064516128,0.17511010280645162,0.45907224193548385,119.89678338709678
Czech Republic,201809,22146297.0,0.660872,0.6698695,5.399166666666667,-6.071165333333333,0.11205593333333333,0.18302679566666666,0.44689655,120.11533816666666
Czech Republic,201810,23547740.0,0.6666132989025177,0.6631965784377017,5.258715300193673,-5.959884602969658,0.1014426726920594,0.1961089744996772,0.454371642995481,118.1974133311814
Czech Republic,201811,23928550.0,0.6418360666666667,0.6577243333333334,5.2555,-6.129212,0.08901406666666666,0.21136522853,0.45055328333333333,117.94002266666668
Czech Republic,201812,27929152.0,0.6330870967741935,0.6123087580645161,5.1859677419354835,-7.050157741935484,0.08896298387096775,0.28564956774193545,0.4825128709677419,119.28191693548388
Czech Republic,201901,25008931.0,0.6587225806451613,0.6511758064516129,5.428225806451613,-6.251767419354839,0.0915882741935484,0.2230801710483871,0.45040037096774194,117.70468887096774
Czech Republic,201902,23794662.0,0.6566257142857143,0.6553682142857142,5.409464285714286,-6.126730357142858,0.09376878571428571,0.22496913642857144,0.453534625,118.02042214285716
Czech Republic,201903,26215319.0,0.6587083870967743,0.6541437580645161,5.565967741935484,-6.182597741935484,0.0972381935483871,0.2232951317903226,0.4590702258064516,117.03108306451612
Czech Republic,201904,26059472.0,0.6639223333333334,0.6482260666666667,5.5408333333333335,-6.497719,0.10666713333333333,0.21744770591666668,0.46090021666666664,117.55385916666667
Czech Republic,201905,29438132.0,0.663313870967742,0.652456564516129,5.456290322580645,-6.6568554838709675,0.10929930645161291,0.21131621909677417,0.4526513387096774,120.13772177419355
Czech Republic,201906,29759547.0,0.6772221666666667,0.6534975000000001,5.220166666666667,-6.665216,0.10955354999999999,0.20876297775,0.4592252,119.18141116666666
Czech Republic,201907,30536774.0,0.6719987096774194,0.659888935483871,5.139677419354839,-6.399541290322581,0.0965708870967742,0.20909341611290325,0.47657424193548387,120.05642903225807
Czech Republic,201908,28894712.0,0.6639251612903226,0.6608387741935483,5.098870967741935,-6.450691451612903,0.09551388709677419,0.20607266962903226,0.4767892096774194,121.96895677419354
Czech Republic,201909,30162594.0,0.6648241666666667,0.6533688333333334,5.088666666666667,-6.4451045,0.10883525,0.20615637745,0.4580584666666667,122.651299
Czech Republic,201910,32917374.0,0.6605938709677419,0.6446256451612903,5.088387096774194,-6.499472903225807,0.1049295806451613,0.2200250504516129,0.45707061290322587,122.35697403225805
Czech Republic,201911,33626775.0,0.6707425,0.6366936666666666,5.244166666666667,-6.821963333333333,0.10934515,0.22204287383333335,0.4552194666666667,123.11423216666667
Czech Republic,201912,38477635.0,0.6505938709677419,0.5908142419354838,5.17516129032258,-7.631366451612903,0.10239327419354839,0.29113180843548386,0.4761625,122.14365354838709
Denmark,201801,108252571.0,0.7047189521345407,0.6206354948253557,5.346539456662354,-6.277960543337646,0.10333620633893921,0.22338572364165588,0.49523423350582146,117.15007810478654
Denmark,201802,97676857.0,0.7075346428571428,0.6167205714285715,5.2717857142857145,-6.336498214285714,0.10517262499999999,0.22150387178571426,0.497679,118.75739767857144
Denmark,201803,114589416.0,0.7060911290322581,0.6265371612903226,5.4235483870967744,-6.243984838709677,0.10402727419354839,0.22330711741935486,0.5021567580645161,118.04831677419355
Denmark,201804,112743867.0,0.7037351666666667,0.6462343,5.542833333333333,-6.0732634999999995,0.10838911666666666,0.21027588600000002,0.5010769333333334,118.27307683333333
Denmark,201805,121128789.0,0.7029096774193548,0.6584155483870967,5.362096774193549,-5.774079677419355,0.10444080645161291,0.20369378564516127,0.5086031612903226,117.71309403225806
Denmark,201806,120111146.0,0.7026948333333333,0.6497854333333333,5.139666666666667,-5.991949999999999,0.11823951666666667,0.20179612149999998,0.5009119666666666,117.06511216666667
Denmark,201807,107295221.0,0.6963737096774193,0.6498715967741936,5.224032258064516,-6.093737096774193,0.1146228064516129,0.20674691596774195,0.5027204032258065,117.57440580645161
Denmark,201808,109338556.0,0.6898145161290323,0.6485757096774193,5.3106451612903225,-6.014776451612904,0.10603846774193548,0.21248383903225804,0.4896716290322581,118.32751951612904
Denmark,201809,110050369.0,0.6910313333333333,0.64779865,5.276833333333333,-6.0959905,0.11227525000000001,0.2097997085,0.4841523166666667,117.70429083333333
Denmark,201810,117489750.0,0.6917316129032258,0.6459312741935485,5.288709677419355,-6.279535806451613,0.09915472580645163,0.20304494935483872,0.49950103225806447,118.80229403225806
Denmark,201811,112000292.0,0.6742068333333333,0.6226543333333333,5.487,-6.467636833333334,0.09220856666666666,0.24029373466666668,0.49675579999999997,119.41933766666666
Denmark,201812,141866517.0,0.6403053225806452,0.6008818596774194,5.266129032258065,-6.948190967741936,0.08251027419354838,0.2990528583870968,0.5168471129032258,119.11082580645161
Denmark,201901,104978093.0,0.6897483870967741,0.6269162903225807,5.539677419354839,-6.174458387096774,0.10115364516129033,0.2393887127419355,0.48738279032258064,120.14791290322582
Denmark,201902,96794885.0,0.6884292857142857,0.6217246428571428,5.561964285714286,-6.334495714285715,0.10427421428571429,0.248838965,0.4771587678571429,119.46700767857143
Denmark,201903,105432565.0,0.6871772580645161,0.6185625322580646,5.530483870967742,-6.460965483870967,0.10532459677419355,0.2540165497096774,0.485712435483871,118.47672419354838
Denmark,201904,106784461.0,0.7016716666666666,0.6192743333333334,5.486666666666666,-6.613232833333333,0.11664741666666667,0.24109039076666666,0.4921402666666667,118.14261683333334
Denmark,201905,116464602.0,0.7066203225806452,0.6225582258064516,5.509516129032258,-6.3874754838709675,0.12463427419354837,0.222472452,0.49756880645161294,119.30696758064516
Denmark,201906,115747765.0,0.711799,0.6368865,5.447666666666667,-6.281507,0.13038023333333332,0.2100836875333333,0.5140421333333334,120.0064265
Denmark,201907,119629178.0,0.7200538709677419,0.6355408870967743,5.575322580645161,-6.250492419354838,0.13147448387096775,0.20694147193548387,0.5222016612903226,118.76627693548387
Denmark,201908,110146380.0,0.7205396774193549,0.6312217741935484,5.837096774193548,-6.288253387096774,0.13541887096774194,0.20711544153225805,0.518708564516129,120.05302112903226
Denmark,201909,112890120.0,0.708845,0.6297715,5.749666666666666,-6.1360850000000005,0.14031113333333334,0.204605911,0.5081029166666666,122.06679483333333
Denmark,201910,114226248.0,0.7038667741935484,0.6274095161290323,5.605967741935484,-6.172666129032258,0.13957309677419355,0.21534689483870967,0.5050187096774194,122.28869322580645
Denmark,201911,116076433.0,0.6808241666666667,0.6066106666666667,5.534833333333333,-6.659763166666666,0.12169146666666668,0.243514105,0.5135103333333333,120.81263083333334
Denmark,201912,148878289.0,0.6533570967741935,0.5879145,5.181451612903226,-7.068282419354839,0.09991724193548387,0.2879954448870968,0.5149276129032258,119.29727677419355
Finland,201801,87690047.0,0.687343851132686,0.702711488673139,5.228640776699029,-5.5779268608414245,0.0930394498381877,0.15526110275080907,0.49556443365695796,119.5619993527508
Finland,201802,80359485.0,0.68126,0.7030403571428571,5.096607142857143,-5.60835875,0.09291641071428572,0.15278843975,0.49322805357142857,120.69181964285713
Finland,201803,94469478.0,0.6751643548387097,0.7034670967741936,5.19258064516129,-5.644280967741936,0.09386090322580645,0.16336386161290323,0.5003509193548387,120.01662548387097
Finland,201804,95336469.0,0.675644,0.7114517333333333,5.445666666666667,-5.547818166666667,0.09428946666666667,0.16369457875833332,0.5135076666666666,121.26854833333334
Finland,201805,96081807.0,0.6760151290322581,0.724151935483871,5.472258064516129,-5.386564838709677,0.09156609677419354,0.15451061193548388,0.5366449193548387,120.8231793548387
Finland,201806,101062032.0,0.6899335,0.72346895,5.3365,-5.5639075,0.0961617,0.1607252450466667,0.5591330666666667,119.541538
Finland,201807,94381582.0,0.7013935483870968,0.723965,5.34741935483871,-5.619339516129032,0.09578041935483872,0.16004462032258066,0.5670262419354839,119.51232161290322
Finland,201808,90530944.0,0.693661129032258,0.7221635,5.2504838709677415,-5.562366290322581,0.10320154838709678,0.1649266814516129,0.5262132096774194,119.86065048387097
Finland,201809,89495485.0,0.6827038333333333,0.7011710666666666,5.058333333333334,-5.787764666666667,0.11677383333333334,0.17840905045,0.5004741500000001,120.78981966666666
Finland,201810,89623776.0,0.6697932258064516,0.6856838709677419,5.03758064516129,-5.834754677419355,0.10364337096774193,0.19279426496774194,0.4871388225806451,120.335015
Finland,201811,80501424.0,0.6675285,0.6672673333333333,5.006666666666667,-6.0775725,0.09612503333333333,0.21059799503333332,0.47267096666666664,119.96073833333334
Finland,201812,86363944.0,0.6412464516129033,0.6377514080645161,5.0925806451612905,-6.5134651612903225,0.0854738064516129,0.2657092267580645,0.4771601129032258,121.7086556451613
Finland,201901,77753726.0,0.6733054838709677,0.6679198387096774,5.239354838709677,-6.016411129032258,0.09482682258064516,0.20775346067741937,0.46669541935483866,122.06773225806451
Finland,201902,80301296.0,0.6638401785714286,0.6631548571428572,5.370535714285714,-6.127852321428571,0.09456026785714286,0.2052571105892857,0.4673738392857143,122.4359125
Finland,201903,83367543.0,0.6665570967741936,0.6692005322580645,5.271451612903226,-6.109282258064517,0.09331922580645162,0.1898969642064516,0.46807580645161295,120.55710483870969
Finland,201904,83792164.0,0.6708973333333333,0.6682556666666667,5.3045,-6.3842706666666675,0.10425573333333334,0.19992236331666668,0.48653536666666664,120.94107933333333
Finland,201905,86201735.0,0.6723367741935484,0.6888933870967742,5.2337096774193546,-6.218995806451613,0.10011314516129033,0.1858051620645161,0.506438935483871,122.31744161290324
Finland,201906,90082494.0,0.6869463333333333,0.7014663333333333,4.9985,-6.0044078333333335,0.09526831666666667,0.17123883356666666,0.5362992,120.76074650000001
Finland,201907,87849337.0,0.689787258064516,0.6915277903225807,4.807258064516129,-6.042065806451612,0.09527098387096775,0.1781468244516129,0.5392173709677419,119.49405387096773
Finland,201908,81292962.0,0.6810952903225806,0.6934581451612902,4.936612903225806,-6.074138870967742,0.0968815806451613,0.17048658677419354,0.5255231774193548,119.33796709677418
Finland,201909,83547613.0,0.67266915,0.67553995,4.924166666666666,-6.094749500000001,0.09087819999999999,0.18015099325000003,0.5130187833333334,119.90258416666667
Finland,201910,85717482.0,0.6549208064516129,0.65847,4.995483870967742,-6.260675161290322,0.08687203225806452,0.20490893280645162,0.5089767580645161,121.41857983870968
Finland,201911,79600081.0,0.6557594999999999,0.6468156666666667,5.1803333333333335,-6.646077166666667,0.08736991666666667,0.22565713303333332,0.5100613666666667,120.38368816666666
Finland,201912,86781879.0,0.64386,0.6161998225806452,5.014677419354839,-6.964120483870968,0.08196785483870968,0.2693637485483871,0.4904752258064516,121.50289112903226
France,201801,281138167.0,0.7342013596633215,0.6625927484622856,5.331337002266106,-6.205701359663321,0.15984202007122048,0.2959861623502752,0.506461346714147,121.47553561022985
France,201802,271234838.0,0.7276792857142858,0.6684121428571429,5.2351785714285715,-6.238570357142857,0.16760373214285715,0.29068456696428574,0.4932925,121.41032785714286
France,201803,310091377.0,0.7345296774193548,0.6672866129032258,5.484354838709677,-6.305193387096774,0.1573011935483871,0.29337065532258066,0.5107485483870968,120.16894935483872
France,201804,322279018.0,0.7281018333333333,0.6726781666666667,5.5281666666666665,-6.266318999999999,0.16216875,0.26571379933333333,0.51749715,119.57522983333332
France,201805,303384916.0,0.7209925806451614,0.6653686774193548,5.518870967741935,-6.288053870967742,0.16507845161290322,0.27382817596774195,0.5182282096774193,119.41264
France,201806,355889709.0,0.7211329999999999,0.6528309666666666,5.485166666666666,-6.347455833333333,0.15541333333333335,0.281524167,0.5117396166666667,120.14081800000001
France,201807,350940097.0,0.7317379032258063,0.6617588709677419,5.298709677419355,-6.328705967741936,0.14670270967741936,0.2625316158064516,0.5232625,121.07382919354839
France,201808,346923915.0,0.7248814516129033,0.6699183870967741,5.287903225806452,-6.121475967741935,0.14034401612903225,0.25792501838709675,0.5149151290322581,120.72908854838711
France,201809,379697502.0,0.7333168333333333,0.6648795,5.213166666666667,-6.269888833333333,0.15859631666666665,0.27832503833333333,0.50693165,121.65441483333332
France,201810,416011273.0,0.7206411290322581,0.6533656451612904,5.103709677419355,-6.520871129032257,0.16469327419354837,0.3180726635483871,0.4960074838709677,120.85676483870968
France,201811,378592664.0,0.7231786666666666,0.6501790000000001,5.263833333333333,-6.581548166666666,0.16132743333333333,0.29936023316666666,0.50236905,120.70996566666666
France,201812,387638038.0,0.7192217741935484,0.6316072306451612,5.377258064516129,-6.892511774193548,0.1510843870967742,0.32256961629032255,0.5114954032258064,120.21173870967742
France,201901,373090357.0,0.7208682258064516,0.6366690322580645,5.489032258064516,-6.701817258064516,0.15228266129032259,0.31640526306451616,0.5041444354838709,121.27146419354838
France,201902,369081419.0,0.7326864285714285,0.6478830357142857,5.5998214285714285,-6.426969642857142,0.14994669642857142,0.30343268107142857,0.4996539107142857,122.32833553571429
France,201903,480452080.0,0.724991935483871,0.6470854838709678,5.61,-6.44427564516129,0.14218824193548388,0.305368412483871,0.5045794677419355,122.5170764516129
France,201904,519406491.0,0.7290271666666668,0.6440506833333333,5.640833333333333,-6.566517833333334,0.15198201666666666,0.3131259509,0.4965787833333333,123.36592566666667
France,201905,404584834.0,0.7304935483870968,0.6457634032258064,5.554838709677419,-6.526959032258064,0.14056220967741934,0.3046218005483871,0.5070972258064517,122.70277064516128
France,201906,503253295.0,0.7431835,0.6525221666666666,5.610666666666667,-6.524202833333333,0.14539901666666666,0.3140242716666667,0.52071795,122.88675966666666
France,201907,445952450.0,0.7462546774193549,0.6484124193548387,5.436290322580645,-6.598451612903226,0.15684479032258064,0.3113580016129032,0.5325694193548387,122.12164129032257
France,201908,416603801.0,0.7478346774193548,0.6465362903225806,5.2709677419354835,-6.627421774193548,0.16149195161290322,0.31078709354838707,0.5341735483870969,122.20231870967743
France,201909,462595108.0,0.7454048333333333,0.6484716666666667,5.2565,-6.601568833333333,0.1676475,0.30209581966666665,0.5305360666666666,122.22600683333333
France,201910,506003034.0,0.7331348387096773,0.6451432258064516,5.438548387096774,-6.683280161290322,0.15564137096774194,0.3129265227419355,0.5217882903225807,122.86380193548388
France,201911,463786027.0,0.7277433333333333,0.6336111666666666,5.448333333333333,-6.889026833333333,0.14806733333333333,0.3192319656666667,0.5106370499999999,121.931949
France,201912,507320185.0,0.7270559677419355,0.6393905483870967,5.519032258064516,-6.80806,0.14116062903225807,0.31341224419354835,0.5204977096774194,124.24171096774194
Germany,201801,492638233.0,0.7092866231374519,0.6878300686422233,5.112673698309058,-5.75386070651264,0.12858568558513309,0.17077492482839446,0.49591694290976057,117.75475623639711
Germany,201802,445613327.0,0.7075159119839971,0.6951167484997273,5.274777232224041,-5.709517366793962,0.13009683578832515,0.16313930314602654,0.4929314602655028,119.37886870340061
Germany,201803,526895637.0,0.7026566655854687,0.6954231268245216,5.446967239701589,-5.744776354200454,0.13953232241323388,0.1736398147907882,0.48742197534868636,118.9805695750892
Germany,201804,563698463.0,0.6955015060240964,0.6956127844712182,5.430388219544846,-5.805596887550201,0.13604397590361444,0.18025416760374832,0.4729312918340027,119.15364307228916
Germany,201805,610390972.0,0.6968791935483871,0.6918270967741936,5.325806451612904,-5.775457903225806,0.13546067741935486,0.18726624483870968,0.48289909677419357,117.95082516129033
Germany,201806,638530503.0,0.7065395899316552,0.6822393565594266,5.327721286881147,-5.855323220536756,0.14469228204700785,0.19785818236372732,0.4898172362060343,117.80127254542424
Germany,201807,666564672.0,0.7030437096774194,0.6894254838709678,5.32758064516129,-5.9163093548387105,0.14305701612903224,0.19183576032258065,0.48789045161290323,117.66740193548387
Germany,201808,663000039.0,0.7026282258064517,0.69233,5.497419354838709,-5.855415,0.14030567741935485,0.19012481677419354,0.4829331774193548,115.48995887096774
Germany,201809,626854781.0,0.7055385,0.6891943333333334,5.150833333333333,-6.013412333333334,0.15453323333333333,0.19194216966666666,0.4833024166666667,116.14406966666665
Germany,201810,649487992.0,0.7049805,0.6760311666666666,5.084666666666666,-6.0836334999999995,0.15773708333333333,0.20068101766666666,0.47355923333333333,117.180826
Germany,201811,634149935.0,0.7081803333333334,0.6679245,5.1715,-6.131751333333334,0.15267898333333332,0.20107706916666665,0.4804753666666666,118.64736916666666
Germany,201812,759633935.0,0.6738001612903225,0.638339164516129,5.425322580645162,-6.608460483870968,0.12447679032258063,0.25746796935483873,0.5103168709677419,119.47825806451613
Germany,201901,648256762.0,0.7180517741935485,0.6757909677419356,5.591935483870968,-5.9676220967741935,0.14321856451612902,0.20021524822580644,0.4833345161290323,119.22076774193549
Germany,201902,640942128.0,0.7177698214285714,0.6701173214285715,5.504642857142857,-6.080535892857142,0.15016464285714287,0.2111624373214286,0.476133125,119.12590196428572
Germany,201903,772175851.0,0.7193777419354839,0.6726402096774194,5.716774193548387,-6.005804193548387,0.15421729032258064,0.2223573200967742,0.5003166612903226,118.8605985483871
Germany,201904,777088420.0,0.7167365,0.6646670666666666,5.7465,-6.1756261666666665,0.16418711666666666,0.23387774033333336,0.5118821666666666,119.05914083333333
Germany,201905,797640429.0,0.7025934828198097,0.6840706565575093,5.836425229875786,-6.054894821745442,0.1599250362961768,0.2210250916922084,0.5123234231327634,121.41904065171802
